date,open,high,low,close,volume,amount,name,ticker
2023-08-18,465.0,465.0,455.6,456.1,0,0,积存金,AU9999.SGE
2023-08-21,465.0,465.0,455.5,457.92,0,0,积存金,AU9999.SGE
2023-08-22,465.0,465.0,456.7,457.82,0,0,积存金,AU9999.SGE
2023-08-23,465.0,475.0,456.8,458.32,0,0,积存金,AU9999.SGE
2023-08-24,463.9,463.9,458.5,459.7,0,0,积存金,AU9999.SGE
2023-08-25,468.0,468.0,458.6,459.0,0,0,积存金,AU9999.SGE
2023-08-28,464.0,464.0,458.18,459.14,0,0,积存金,AU9999.SGE
2023-08-29,469.0,469.0,459.6,460.35,0,0,积存金,AU9999.SGE
2023-08-30,470.0,470.0,460.35,461.96,0,0,积存金,AU9999.SGE
2023-08-31,470.0,470.1,462.01,464.16,0,0,积存金,AU9999.SGE
2023-09-01,475.0,475.0,461.5,463.79,0,0,积存金,AU9999.SGE
2023-09-04,465.0,466.01,462.5,465.5,0,0,积存金,AU9999.SGE
2023-09-05,465.0,465.95,463.8,465.85,0,0,积存金,AU9999.SGE
2023-09-06,466.0,466.0,464.12,464.13,0,0,积存金,AU9999.SGE
2023-09-07,465.0,465.7,464.25,464.38,0,0,积存金,AU9999.SGE
2023-09-08,466.0,467.75,465.2,467.68,0,0,积存金,AU9999.SGE
2023-09-11,467.5,468.8,467.21,468.09,0,0,积存金,AU9999.SGE
2023-09-12,468.0,469.5,467.9,469.4,0,0,积存金,AU9999.SGE
2023-09-13,469.0,470.9,468.0,470.21,0,0,积存金,AU9999.SGE
2023-09-14,475.0,475.0,470.1,474.7,0,0,积存金,AU9999.SGE
2023-09-15,476.0,480.4,467.05,469.6,0,0,积存金,AU9999.SGE
2023-09-18,477.99,477.99,467.0,469.18,0,0,积存金,AU9999.SGE
2023-09-19,469.5,471.7,468.0,471.26,0,0,积存金,AU9999.SGE
2023-09-20,472.0,474.7,471.3,472.0,0,0,积存金,AU9999.SGE
2023-09-21,474.2,476.0,472.2,472.83,0,0,积存金,AU9999.SGE
2023-09-22,471.0,473.6,469.4,471.72,0,0,积存金,AU9999.SGE
2023-09-25,470.0,475.75,470.0,475.73,0,0,积存金,AU9999.SGE
2023-09-26,475.0,475.8,473.0,474.04,0,0,积存金,AU9999.SGE
2023-09-27,474.5,474.5,462.0,462.68,0,0,积存金,AU9999.SGE
2023-09-28,467.0,467.0,445.5,447.1,0,0,积存金,AU9999.SGE
2023-10-09,446.0,459.0,438.0,438.0,0,0,积存金,AU9999.SGE
2023-10-10,446.0,452.0,446.0,449.88,0,0,积存金,AU9999.SGE
2023-10-11,435.5,451.5,435.5,450.42,0,0,积存金,AU9999.SGE
2023-10-12,451.0,453.7,446.5,451.05,0,0,积存金,AU9999.SGE
2023-10-13,452.0,454.77,452.0,453.99,0,0,积存金,AU9999.SGE
2023-10-16,451.01,465.31,451.01,460.24,0,0,积存金,AU9999.SGE
2023-10-17,460.1,463.5,460.0,462.61,0,0,积存金,AU9999.SGE
2023-10-18,462.55,467.4,461.52,466.0,0,0,积存金,AU9999.SGE
2023-10-19,466.4,469.85,466.4,468.95,0,0,积存金,AU9999.SGE
2023-10-20,468.5,476.8,468.5,474.84,0,0,积存金,AU9999.SGE
2023-10-23,465.31,475.97,465.31,472.47,0,0,积存金,AU9999.SGE
2023-10-24,471.11,473.95,471.11,473.31,0,0,积存金,AU9999.SGE
2023-10-25,476.0,476.0,470.0,471.0,0,0,积存金,AU9999.SGE
2023-10-26,470.01,474.5,469.6,474.17,0,0,积存金,AU9999.SGE
2023-10-27,473.2,475.98,472.2,475.8,0,0,积存金,AU9999.SGE
2023-10-30,474.5,488.0,473.68,476.9,0,0,积存金,AU9999.SGE
2023-10-31,476.5,478.0,475.9,476.86,0,0,积存金,AU9999.SGE
2023-11-01,477.0,478.48,474.8,475.4,0,0,积存金,AU9999.SGE
2023-11-02,474.67,477.15,474.0,476.32,0,0,积存金,AU9999.SGE
2023-11-03,476.0,477.0,474.61,476.99,0,0,积存金,AU9999.SGE
2023-11-06,476.0,479.0,474.02,474.63,0,0,积存金,AU9999.SGE
2023-11-07,473.0,475.0,471.0,471.44,0,0,积存金,AU9999.SGE
2023-11-08,469.92,471.83,468.0,470.5,0,0,积存金,AU9999.SGE
2023-11-09,470.0,470.0,467.0,467.73,0,0,积存金,AU9999.SGE
2023-11-10,466.5,470.5,465.1,469.46,0,0,积存金,AU9999.SGE
2023-11-13,466.5,469.7,464.1,468.94,0,0,积存金,AU9999.SGE
2023-11-14,467.7,470.8,465.0,470.78,0,0,积存金,AU9999.SGE
2023-11-15,468.11,472.4,468.11,471.55,0,0,积存金,AU9999.SGE
2023-11-16,471.55,471.79,469.5,470.88,0,0,积存金,AU9999.SGE
2023-11-17,469.3,473.0,469.3,471.65,0,0,积存金,AU9999.SGE
2023-11-20,470.2,470.8,466.0,466.35,0,0,积存金,AU9999.SGE
2023-11-21,464.0,467.0,463.1,466.79,0,0,积存金,AU9999.SGE
2023-11-22,464.5,469.0,464.4,465.69,0,0,积存金,AU9999.SGE
2023-11-23,463.2,467.0,463.2,465.0,0,0,积存金,AU9999.SGE
2023-11-24,463.0,465.79,463.0,465.02,0,0,积存金,AU9999.SGE
2023-11-27,464.11,469.95,464.11,469.83,0,0,积存金,AU9999.SGE
2023-11-28,470.0,471.6,470.0,471.31,0,0,积存金,AU9999.SGE
2023-11-29,470.0,475.7,470.0,474.22,0,0,积存金,AU9999.SGE
2023-11-30,473.5,475.2,473.5,474.04,0,0,积存金,AU9999.SGE
2023-12-01,472.5,475.3,472.5,474.32,0,0,积存金,AU9999.SGE
2023-12-04,475.0,487.0,475.0,480.45,0,0,积存金,AU9999.SGE
2023-12-05,479.5,480.5,471.5,473.93,0,0,积存金,AU9999.SGE
2023-12-06,472.0,473.8,470.8,473.7,0,0,积存金,AU9999.SGE
2023-12-07,471.9,474.79,471.9,474.45,0,0,积存金,AU9999.SGE
2023-12-08,473.3,474.9,472.8,474.1,0,0,积存金,AU9999.SGE
2023-12-11,474.6,474.6,468.2,469.34,0,0,积存金,AU9999.SGE
2023-12-12,468.5,470.39,466.3,467.76,0,0,积存金,AU9999.SGE
2023-12-13,472.0,472.0,465.0,466.01,0,0,积存金,AU9999.SGE
2023-12-14,467.5,498.0,466.8,475.03,0,0,积存金,AU9999.SGE
2023-12-15,474.0,475.0,473.0,474.0,0,0,积存金,AU9999.SGE
2023-12-18,480.0,480.0,470.1,473.82,0,0,积存金,AU9999.SGE
2023-12-19,473.82,474.7,471.8,473.99,0,0,积存金,AU9999.SGE
2023-12-20,478.0,478.0,473.0,476.6,0,0,积存金,AU9999.SGE
2023-12-21,476.5,476.99,474.0,475.54,0,0,积存金,AU9999.SGE
2023-12-22,474.0,480.2,474.0,478.66,0,0,积存金,AU9999.SGE
2023-12-25,480.0,481.5,477.2,479.0,0,0,积存金,AU9999.SGE
2023-12-26,479.0,480.6,479.0,480.49,0,0,积存金,AU9999.SGE
2023-12-27,480.0,482.7,479.3,482.17,0,0,积存金,AU9999.SGE
2023-12-28,481.6,484.5,481.6,482.19,0,0,积存金,AU9999.SGE
2023-12-29,480.5,486.0,471.9,479.59,0,0,积存金,AU9999.SGE
2024-01-02,480.8,483.8,480.0,483.66,0,0,积存金,AU9999.SGE
2024-01-03,482.0,483.5,481.03,481.49,0,0,积存金,AU9999.SGE
2024-01-04,479.0,482.0,477.0,480.4,0,0,积存金,AU9999.SGE
2024-01-05,480.2,482.32,479.2,480.0,0,0,积存金,AU9999.SGE
2024-01-08,479.5,483.0,477.86,479.0,0,0,积存金,AU9999.SGE
2024-01-09,480.9,480.94,476.0,478.66,0,0,积存金,AU9999.SGE
2024-01-10,479.5,480.3,477.9,478.08,0,0,积存金,AU9999.SGE
2024-01-11,478.8,480.56,477.71,478.2,0,0,积存金,AU9999.SGE
2024-01-12,478.51,495.0,477.12,479.18,0,0,积存金,AU9999.SGE
2024-01-15,480.1,483.99,480.1,483.44,0,0,积存金,AU9999.SGE
2024-01-16,482.32,484.0,482.32,482.7,0,0,积存金,AU9999.SGE
2024-01-17,481.03,482.49,477.11,477.3,0,0,积存金,AU9999.SGE
2024-01-18,478.0,479.51,476.0,476.0,0,0,积存金,AU9999.SGE
2024-01-19,478.1,482.0,477.1,479.51,0,0,积存金,AU9999.SGE
2024-01-22,480.1,481.0,477.5,478.39,0,0,积存金,AU9999.SGE
2024-01-23,479.49,479.65,477.5,478.52,0,0,积存金,AU9999.SGE
2024-01-24,478.31,479.0,477.8,478.0,0,0,积存金,AU9999.SGE
2024-01-25,479.45,479.5,475.0,475.8,0,0,积存金,AU9999.SGE
2024-01-26,476.5,479.5,475.75,479.26,0,0,积存金,AU9999.SGE
2024-01-29,478.45,480.2,476.0,479.2,0,0,积存金,AU9999.SGE
2024-01-30,478.11,480.9,478.11,480.15,0,0,积存金,AU9999.SGE
2024-01-31,479.5,481.93,479.5,480.0,0,0,积存金,AU9999.SGE
2024-02-01,480.01,482.2,480.0,480.0,0,0,积存金,AU9999.SGE
2024-02-02,479.81,483.8,479.81,483.55,0,0,积存金,AU9999.SGE
2024-02-05,484.0,484.0,479.08,479.11,0,0,积存金,AU9999.SGE
2024-02-06,480.79,480.79,477.0,478.81,0,0,积存金,AU9999.SGE
2024-02-07,479.8,481.28,478.6,480.08,0,0,积存金,AU9999.SGE
2024-02-08,479.11,482.49,479.0,480.58,0,0,积存金,AU9999.SGE
2024-02-09,479.2,482.2,478.48,479.99,0,0,积存金,AU9999.SGE
2024-02-19,478.1,481.9,477.5,479.52,0,0,积存金,AU9999.SGE
2024-02-20,479.52,480.3,479.08,479.66,0,0,积存金,AU9999.SGE
2024-02-21,480.95,480.95,479.31,479.57,0,0,积存金,AU9999.SGE
2024-02-22,479.21,480.4,478.4,479.32,0,0,积存金,AU9999.SGE
2024-02-23,479.21,480.0,477.65,477.81,0,0,积存金,AU9999.SGE
2024-02-26,478.8,481.0,478.8,480.57,0,0,积存金,AU9999.SGE
2024-02-27,480.79,481.3,479.58,481.3,0,0,积存金,AU9999.SGE
2024-02-28,481.3,481.97,480.05,480.1,0,0,积存金,AU9999.SGE
2024-02-29,479.6,481.5,479.6,480.96,0,0,积存金,AU9999.SGE
2024-03-01,480.0,483.44,480.0,483.4,0,0,积存金,AU9999.SGE
2024-03-04,482.88,490.0,482.88,489.0,0,0,积存金,AU9999.SGE
2024-03-05,489.43,496.6,489.0,496.52,0,0,积存金,AU9999.SGE
2024-03-06,498.09,503.99,497.5,499.76,0,0,积存金,AU9999.SGE
2024-03-07,499.5,506.0,499.5,505.1,0,0,积存金,AU9999.SGE
2024-03-08,505.1,505.99,503.0,505.84,0,0,积存金,AU9999.SGE
2024-03-11,507.0,509.99,505.1,507.29,0,0,积存金,AU9999.SGE
2024-03-12,507.3,507.9,505.15,505.24,0,0,积存金,AU9999.SGE
2024-03-13,504.5,506.0,503.26,504.79,0,0,积存金,AU9999.SGE
2024-03-14,505.2,507.95,505.0,505.2,0,0,积存金,AU9999.SGE
2024-03-15,505.3,507.2,504.5,507.12,0,0,积存金,AU9999.SGE
2024-03-18,505.5,506.3,502.7,503.26,0,0,积存金,AU9999.SGE
2024-03-19,504.5,505.94,503.21,504.06,0,0,积存金,AU9999.SGE
2024-03-20,504.2,505.2,503.6,505.2,0,0,积存金,AU9999.SGE
2024-03-21,504.51,514.95,504.0,514.94,0,0,积存金,AU9999.SGE
2024-03-22,514.94,515.5,508.0,511.16,0,0,积存金,AU9999.SGE
2024-03-25,510.7,514.8,510.7,511.13,0,0,积存金,AU9999.SGE
2024-03-26,511.2,513.9,511.2,512.52,0,0,积存金,AU9999.SGE
2024-03-27,517.0,517.5,514.0,515.94,0,0,积存金,AU9999.SGE
2024-03-28,516.0,518.9,516.0,518.8,0,0,积存金,AU9999.SGE
2024-03-29,520.5,538.0,519.0,527.54,0,0,积存金,AU9999.SGE
2024-04-01,528.0,533.8,527.11,533.74,0,0,积存金,AU9999.SGE
2024-04-02,529.81,533.9,528.0,533.8,0,0,积存金,AU9999.SGE
2024-04-03,533.8,540.7,533.0,537.5,0,0,积存金,AU9999.SGE
2024-04-08,537.5,560.0,537.5,554.11,0,0,积存金,AU9999.SGE
2024-04-09,552.0,558.3,550.5,555.5,0,0,积存金,AU9999.SGE
2024-04-10,556.0,559.97,554.5,557.9,0,0,积存金,AU9999.SGE
2024-04-11,554.3,556.89,551.0,554.14,0,0,积存金,AU9999.SGE
2024-04-12,553.5,569.87,553.5,567.21,0,0,积存金,AU9999.SGE
2024-04-15,567.01,576.99,556.0,558.68,0,0,积存金,AU9999.SGE
2024-04-16,559.0,569.0,552.66,562.5,0,0,积存金,AU9999.SGE
2024-04-17,562.61,569.0,562.02,564.46,0,0,积存金,AU9999.SGE
2024-04-18,566.3,568.0,558.8,563.37,0,0,积存金,AU9999.SGE
2024-04-19,562.8,573.96,561.0,565.55,0,0,积存金,AU9999.SGE
2024-04-22,563.1,567.6,555.8,556.55,0,0,积存金,AU9999.SGE
2024-04-23,552.8,553.55,542.01,544.01,0,0,积存金,AU9999.SGE
2024-04-24,544.0,549.3,544.0,548.33,0,0,积存金,AU9999.SGE
2024-04-25,546.01,550.0,544.6,548.16,0,0,积存金,AU9999.SGE
2024-04-26,555.0,555.0,546.0,553.0,0,0,积存金,AU9999.SGE
2024-04-29,552.0,553.0,548.0,549.06,0,0,积存金,AU9999.SGE
2024-04-30,549.2,550.0,545.67,545.8,0,0,积存金,AU9999.SGE
2024-05-06,545.8,545.8,540.0,544.13,0,0,积存金,AU9999.SGE
2024-05-07,544.1,547.6,543.3,544.84,0,0,积存金,AU9999.SGE
2024-05-08,543.0,545.9,542.5,544.18,0,0,积存金,AU9999.SGE
2024-05-09,545.6,545.6,543.0,543.43,0,0,积存金,AU9999.SGE
2024-05-10,544.0,556.4,544.0,556.34,0,0,积存金,AU9999.SGE
2024-05-13,556.5,558.0,552.1,553.01,0,0,积存金,AU9999.SGE
2024-05-14,552.0,553.6,550.6,550.66,0,0,积存金,AU9999.SGE
2024-05-15,552.8,561.5,552.3,555.99,0,0,积存金,AU9999.SGE
2024-05-16,555.0,563.5,554.5,560.35,0,0,积存金,AU9999.SGE
2024-05-17,559.5,563.0,558.5,561.44,0,0,积存金,AU9999.SGE
2024-05-20,562.0,578.0,562.0,573.8,0,0,积存金,AU9999.SGE
2024-05-21,572.0,576.0,566.3,568.96,0,0,积存金,AU9999.SGE
2024-05-22,570.5,572.5,568.1,568.6,0,0,积存金,AU9999.SGE
2024-05-23,570.0,570.0,554.0,556.72,0,0,积存金,AU9999.SGE
2024-05-24,556.54,556.54,547.52,551.43,0,0,积存金,AU9999.SGE
2024-05-27,551.0,554.98,550.83,551.6,0,0,积存金,AU9999.SGE
2024-05-28,553.0,556.3,552.5,552.7,0,0,积存金,AU9999.SGE
2024-05-29,556.0,558.0,554.9,555.76,0,0,积存金,AU9999.SGE
2024-05-30,555.0,555.0,548.5,551.72,0,0,积存金,AU9999.SGE
2024-05-31,551.5,558.3,551.5,553.6,0,0,积存金,AU9999.SGE
2024-06-03,553.5,556.5,546.38,549.19,0,0,积存金,AU9999.SGE
2024-06-04,550.0,554.8,550.0,553.49,0,0,积存金,AU9999.SGE
2024-06-05,548.5,553.0,547.31,550.25,0,0,积存金,AU9999.SGE
2024-06-06,550.8,561.0,550.8,559.36,0,0,积存金,AU9999.SGE
2024-06-07,556.0,562.0,556.0,559.9,0,0,积存金,AU9999.SGE
2024-06-11,545.0,548.0,541.88,543.95,0,0,积存金,AU9999.SGE
2024-06-12,544.0,546.5,544.0,545.97,0,0,积存金,AU9999.SGE
2024-06-13,550.5,550.5,544.0,546.26,0,0,积存金,AU9999.SGE
2024-06-14,544.5,547.0,542.0,546.24,0,0,积存金,AU9999.SGE
2024-06-17,550.0,552.0,546.2,547.33,0,0,积存金,AU9999.SGE
2024-06-18,546.0,548.88,546.0,547.64,0,0,积存金,AU9999.SGE
2024-06-19,547.2,554.0,546.0,550.06,0,0,积存金,AU9999.SGE
2024-06-20,550.0,554.58,549.0,554.35,0,0,积存金,AU9999.SGE
2024-06-21,552.0,558.8,552.0,556.25,0,0,积存金,AU9999.SGE
2024-06-24,558.0,559.0,548.0,549.98,0,0,积存金,AU9999.SGE
2024-06-25,549.0,550.5,548.5,549.75,0,0,积存金,AU9999.SGE
2024-06-26,550.1,551.0,544.74,546.18,0,0,积存金,AU9999.SGE
2024-06-27,546.9,546.9,542.3,543.88,0,0,积存金,AU9999.SGE
2024-06-28,547.5,550.1,547.31,549.88,0,0,积存金,AU9999.SGE
2024-07-01,549.0,551.0,547.8,549.2,0,0,积存金,AU9999.SGE
2024-07-02,552.0,552.0,549.0,549.5,0,0,积存金,AU9999.SGE
2024-07-03,549.0,554.2,549.0,554.16,0,0,积存金,AU9999.SGE
2024-07-04,554.5,558.0,554.5,556.45,0,0,积存金,AU9999.SGE
2024-07-05,557.5,558.09,555.6,557.96,0,0,积存金,AU9999.SGE
2024-07-08,556.01,563.5,556.01,559.22,0,0,积存金,AU9999.SGE
2024-07-09,559.0,559.8,555.42,555.9,0,0,积存金,AU9999.SGE
2024-07-10,556.0,560.88,554.3,560.85,0,0,积存金,AU9999.SGE
2024-07-11,561.55,561.9,559.15,561.78,0,0,积存金,AU9999.SGE
2024-07-12,558.8,567.49,558.8,563.26,0,0,积存金,AU9999.SGE
2024-07-15,564.0,566.4,563.45,563.66,0,0,积存金,AU9999.SGE
2024-07-16,567.0,571.3,566.49,570.82,0,0,积存金,AU9999.SGE
2024-07-17,571.0,581.5,569.31,577.37,0,0,积存金,AU9999.SGE
2024-07-18,576.0,579.22,572.8,577.56,0,0,积存金,AU9999.SGE
2024-07-19,575.01,575.6,560.2,561.9,0,0,积存金,AU9999.SGE
2024-07-22,560.0,563.7,556.5,563.32,0,0,积存金,AU9999.SGE
2024-07-23,562.0,563.79,558.56,560.0,0,0,积存金,AU9999.SGE
2024-07-24,562.9,566.48,562.86,566.35,0,0,积存金,AU9999.SGE
2024-07-25,566.2,568.2,550.9,552.4,0,0,积存金,AU9999.SGE
2024-07-26,549.01,557.88,548.0,555.5,0,0,积存金,AU9999.SGE
2024-07-29,555.5,560.99,555.5,558.79,0,0,积存金,AU9999.SGE
2024-07-30,558.0,559.5,553.5,558.68,0,0,积存金,AU9999.SGE
2024-07-31,558.0,565.5,556.8,563.26,0,0,积存金,AU9999.SGE
2024-08-01,563.0,571.0,563.0,568.61,0,0,积存金,AU9999.SGE
2024-08-02,568.5,571.5,566.26,571.17,0,0,积存金,AU9999.SGE
2024-08-05,570.0,570.0,554.0,560.7,0,0,积存金,AU9999.SGE
2024-08-06,550.0,559.4,544.0,554.28,0,0,积存金,AU9999.SGE
2024-08-07,555.2,558.9,550.07,554.7,0,0,积存金,AU9999.SGE
2024-08-08,556.5,556.7,552.0,555.16,0,0,积存金,AU9999.SGE
2024-08-09,558.0,562.0,557.2,560.94,0,0,积存金,AU9999.SGE
2024-08-12,560.5,564.49,560.05,564.1,0,0,积存金,AU9999.SGE
2024-08-13,564.4,570.98,564.4,567.84,0,0,积存金,AU9999.SGE
2024-08-14,568.0,568.15,563.5,566.71,0,0,积存金,AU9999.SGE
2024-08-15,567.5,567.5,561.0,565.66,0,0,积存金,AU9999.SGE
2024-08-16,566.0,567.9,562.0,566.14,0,0,积存金,AU9999.SGE
2024-08-19,561.02,574.01,561.02,572.26,0,0,积存金,AU9999.SGE
2024-08-20,570.5,573.9,569.6,572.75,0,0,积存金,AU9999.SGE
2024-08-21,576.0,576.0,570.5,574.5,0,0,积存金,AU9999.SGE
2024-08-22,574.0,574.95,571.5,572.89,0,0,积存金,AU9999.SGE
2024-08-23,573.0,573.0,567.0,571.58,0,0,积存金,AU9999.SGE
2024-08-26,572.5,575.0,571.05,574.89,0,0,积存金,AU9999.SGE
2024-08-27,576.0,576.0,572.5,573.99,0,0,积存金,AU9999.SGE
2024-08-28,573.5,576.0,573.0,573.33,0,0,积存金,AU9999.SGE
2024-08-29,572.5,575.7,571.5,574.9,0,0,积存金,AU9999.SGE
2024-08-30,574.0,575.97,571.8,573.44,0,0,积存金,AU9999.SGE
2024-09-02,573.0,573.99,568.6,570.7,0,0,积存金,AU9999.SGE
2024-09-03,571.0,572.0,569.5,571.48,0,0,积存金,AU9999.SGE
2024-09-04,569.65,570.5,566.6,567.53,0,0,积存金,AU9999.SGE
2024-09-05,569.8,571.8,568.61,571.79,0,0,积存金,AU9999.SGE
2024-09-06,572.5,573.2,571.0,572.84,0,0,积存金,AU9999.SGE
2024-09-09,571.7,573.0,566.5,570.26,0,0,积存金,AU9999.SGE
2024-09-10,570.3,572.8,570.0,572.72,0,0,积存金,AU9999.SGE
2024-09-11,574.0,575.78,571.95,575.74,0,0,积存金,AU9999.SGE
2024-09-12,575.5,575.5,571.8,575.0,0,0,积存金,AU9999.SGE
2024-09-13,575.0,583.8,575.0,582.54,0,0,积存金,AU9999.SGE
2024-09-18,584.99,585.0,581.85,581.98,0,0,积存金,AU9999.SGE
2024-09-19,583.5,585.0,579.2,583.05,0,0,积存金,AU9999.SGE
2024-09-20,585.0,588.32,582.0,588.3,0,0,积存金,AU9999.SGE
2024-09-23,590.0,593.96,588.0,592.2,0,0,积存金,AU9999.SGE
2024-09-24,592.5,595.0,590.6,592.0,0,0,积存金,AU9999.SGE
2024-09-25,591.0,599.28,587.35,595.66,0,0,积存金,AU9999.SGE
2024-09-26,597.5,600.0,596.8,597.15,0,0,积存金,AU9999.SGE
2024-09-27,600.0,600.56,596.0,597.16,0,0,积存金,AU9999.SGE
2024-09-30,598.7,598.8,593.0,595.25,0,0,积存金,AU9999.SGE
2024-10-08,592.01,601.0,592.01,593.4,0,0,积存金,AU9999.SGE
2024-10-09,595.0,596.5,586.5,588.6,0,0,积存金,AU9999.SGE
2024-10-10,589.0,595.0,586.6,590.89,0,0,积存金,AU9999.SGE
2024-10-11,590.18,597.5,590.0,597.3,0,0,积存金,AU9999.SGE
2024-10-14,596.5,602.8,596.5,600.82,0,0,积存金,AU9999.SGE
2024-10-15,600.0,603.45,598.0,603.26,0,0,积存金,AU9999.SGE
2024-10-16,602.0,610.59,602.0,609.96,0,0,积存金,AU9999.SGE
2024-10-17,610.0,613.5,609.0,612.66,0,0,积存金,AU9999.SGE
2024-10-18,612.3,621.39,612.0,616.83,0,0,积存金,AU9999.SGE
2024-10-21,618.0,624.7,610.0,624.06,0,0,积存金,AU9999.SGE
2024-10-22,625.99,627.0,620.0,625.0,0,0,积存金,AU9999.SGE
2024-10-23,625.0,628.85,625.0,628.68,0,0,积存金,AU9999.SGE
2024-10-24,628.68,628.68,617.0,623.03,0,0,积存金,AU9999.SGE
2024-10-25,623.5,624.5,620.0,621.5,0,0,积存金,AU9999.SGE
2024-10-28,621.0,626.24,621.0,624.65,0,0,积存金,AU9999.SGE
2024-10-29,624.5,630.0,623.5,629.5,0,0,积存金,AU9999.SGE
2024-10-30,629.0,637.49,628.61,636.75,0,0,积存金,AU9999.SGE
2024-10-31,635.01,655.0,633.51,634.0,0,0,积存金,AU9999.SGE
2024-11-01,634.0,634.0,622.5,627.67,0,0,积存金,AU9999.SGE
2024-11-04,628.0,630.0,621.55,623.48,0,0,积存金,AU9999.SGE
2024-11-05,623.48,625.0,620.0,623.78,0,0,积存金,AU9999.SGE
2024-11-06,623.5,629.78,621.0,624.69,0,0,积存金,AU9999.SGE
2024-11-07,622.7,622.7,608.0,610.01,0,0,积存金,AU9999.SGE
2024-11-08,610.0,617.38,610.0,612.85,0,0,积存金,AU9999.SGE
2024-11-11,615.0,619.0,612.31,613.3,0,0,积存金,AU9999.SGE
2024-11-12,612.1,612.1,602.4,602.81,0,0,积存金,AU9999.SGE
2024-11-13,601.7,604.98,601.6,603.09,0,0,积存金,AU9999.SGE
2024-11-14,603.24,604.55,589.0,591.12,0,0,积存金,AU9999.SGE
2024-11-15,591.0,595.3,590.0,591.97,0,0,积存金,AU9999.SGE
2024-11-18,591.5,602.0,591.5,598.77,0,0,积存金,AU9999.SGE
2024-11-19,601.0,608.2,599.0,607.3,0,0,积存金,AU9999.SGE
2024-11-20,610.0,611.89,607.0,608.0,0,0,积存金,AU9999.SGE
2024-11-21,609.7,616.68,609.7,616.42,0,0,积存金,AU9999.SGE
2024-11-22,617.0,624.0,616.5,623.91,0,0,积存金,AU9999.SGE
2024-11-25,625.0,627.0,614.0,616.51,0,0,积存金,AU9999.SGE
2024-11-26,620.0,620.0,606.0,607.0,0,0,积存金,AU9999.SGE
2024-11-27,609.0,614.49,607.0,613.8,0,0,积存金,AU9999.SGE
2024-11-28,614.9,614.9,606.01,611.77,0,0,积存金,AU9999.SGE
2024-11-29,612.0,616.2,609.0,614.88,0,0,积存金,AU9999.SGE
2024-12-02,616.0,616.0,608.2,613.18,0,0,积存金,AU9999.SGE
2024-12-03,615.0,618.0,615.0,616.72,0,0,积存金,AU9999.SGE
2024-12-04,616.0,618.0,614.8,615.86,0,0,积存金,AU9999.SGE
