date,open,high,low,close,volume,amount,name,ticker
2024-05-17,25.2,25.8,25.1,25.7,1387359.23,3532613.919,工业富联,601138.SH
2024-05-20,25.3,26.23,25.01,26.22,1715321.87,4424493.397,工业富联,601138.SH
2024-05-21,25.94,26.2,25.46,25.72,1117078.43,2880736.926,工业富联,601138.SH
2024-05-22,25.69,25.86,25.19,25.43,986841.88,2511330.102,工业富联,601138.SH
2024-05-23,26.0,26.18,24.44,25.62,1818486.83,4611253.745,工业富联,601138.SH
2024-05-24,25.2,25.9,24.06,24.15,2051194.77,5084389.549,工业富联,601138.SH
2024-05-27,24.6,25.32,24.51,24.86,1466061.62,3646699.891,工业富联,601138.SH
2024-05-28,24.65,24.9,24.1,24.12,985646.56,2403414.902,工业富联,601138.SH
2024-05-29,24.75,24.82,24.1,24.21,902702.96,2201683.548,工业富联,601138.SH
2024-05-30,24.0,24.28,23.7,23.94,710185.5,1704977.226,工业富联,601138.SH
2024-05-31,23.67,24.08,22.91,22.91,1391132.17,3246306.827,工业富联,601138.SH
2024-06-03,22.91,24.14,22.9,23.87,1556124.9,3677729.13,工业富联,601138.SH
2024-06-04,23.87,23.9,23.45,23.79,821073.56,1943067.318,工业富联,601138.SH
2024-06-05,23.67,23.97,23.46,23.7,732815.83,1740337.548,工业富联,601138.SH
2024-06-06,24.88,26.07,24.88,26.07,2979325.1,7674821.765,工业富联,601138.SH
2024-06-07,25.85,26.14,23.88,24.53,2956978.36,7341980.763,工业富联,601138.SH
2024-06-11,24.5,25.05,24.04,24.21,1610391.03,3945047.341,工业富联,601138.SH
2024-06-12,24.55,25.48,24.31,24.37,1934348.54,4803851.921,工业富联,601138.SH
2024-06-13,24.8,26.59,24.77,25.9,2381978.8,6133068.31,工业富联,601138.SH
2024-06-14,26.05,27.72,25.84,27.23,2284523.2,6138937.77,工业富联,601138.SH
2024-06-17,27.07,27.99,26.68,27.51,2043932.37,5592828.643,工业富联,601138.SH
2024-06-18,27.53,28.91,27.53,28.62,2054130.36,5829921.762,工业富联,601138.SH
2024-06-19,29.19,29.27,28.29,28.47,1422462.65,4069391.664,工业富联,601138.SH
2024-06-20,28.47,29.09,28.38,28.61,1043474.47,2991085.814,工业富联,601138.SH
2024-06-21,27.5,28.74,27.44,28.47,1231320.6,3463436.541,工业富联,601138.SH
2024-06-24,27.8,28.47,27.32,27.55,1134129.66,3157646.689,工业富联,601138.SH
2024-06-25,26.76,27.2,26.21,26.44,1317100.39,3505269.013,工业富联,601138.SH
2024-06-26,27.12,27.38,26.45,27.17,1197861.29,3224735.831,工业富联,601138.SH
2024-06-27,26.67,27.25,26.32,26.81,1056595.04,2831106.545,工业富联,601138.SH
2024-06-28,26.7,27.78,26.69,27.4,1150061.11,3151830.923,工业富联,601138.SH
2024-07-01,27.41,28.19,27.0,28.0,1005197.31,2769311.843,工业富联,601138.SH
2024-07-02,27.75,27.87,27.26,27.36,901733.18,2475200.11,工业富联,601138.SH
2024-07-03,27.15,27.54,26.81,27.38,740225.41,2014567.864,工业富联,601138.SH
2024-07-04,27.75,27.85,27.16,27.27,790686.97,2171606.461,工业富联,601138.SH
2024-07-05,27.0,27.22,26.36,27.08,881540.19,2359759.723,工业富联,601138.SH
2024-07-08,26.87,27.43,26.81,26.96,639423.02,1734099.061,工业富联,601138.SH
2024-07-09,27.1,29.18,26.75,29.0,1595198.49,4499603.103,工业富联,601138.SH
2024-07-10,29.0,29.18,28.42,28.95,1025419.72,2958129.613,工业富联,601138.SH
2024-07-11,29.45,29.47,27.87,28.76,1284073.93,3681298.002,工业富联,601138.SH
2024-07-12,27.65,27.68,27.2,27.26,1292641.85,3537581.677,工业富联,601138.SH
2024-07-15,27.15,27.32,26.67,26.96,847118.31,2283405.842,工业富联,601138.SH
2024-07-16,26.96,27.6,26.36,27.46,1268270.03,3433207.744,工业富联,601138.SH
2024-07-17,27.06,27.1,25.84,25.95,1360611.7,3579744.021,工业富联,601138.SH
2024-07-18,24.82,25.46,24.33,25.41,1603036.3,3987867.399,工业富联,601138.SH
2024-07-19,24.97,25.3,24.55,24.66,1157325.84,2872113.111,工业富联,601138.SH
2024-07-22,24.49,25.03,24.22,24.91,1043012.95,2583806.742,工业富联,601138.SH
2024-07-23,25.35,25.45,24.53,24.54,989088.35,2472328.01,工业富联,601138.SH
2024-07-24,24.4,25.1,24.16,24.3,883936.32,2172629.157,工业富联,601138.SH
2024-07-25,23.5,23.74,23.0,23.2,1346031.05,3140485.43,工业富联,601138.SH
2024-07-26,23.2,23.66,22.95,23.5,859955.27,2005890.391,工业富联,601138.SH
2024-07-29,23.4,24.09,23.17,23.8,976986.59,2316856.734,工业富联,601138.SH
2024-07-30,23.49,23.6,22.63,22.85,1282948.72,2937657.047,工业富联,601138.SH
2024-07-31,22.76,23.88,22.74,23.84,1503000.24,3523270.167,工业富联,601138.SH
2024-08-01,24.6,24.78,23.96,23.97,1452511.46,3524832.734,工业富联,601138.SH
2024-08-02,22.93,23.1,22.25,22.33,1819822.72,4118348.271,工业富联,601138.SH
2024-08-05,21.1,21.52,20.28,20.42,2341598.96,4886015.926,工业富联,601138.SH
2024-08-06,21.03,21.23,20.5,20.81,1429615.73,2970093.528,工业富联,601138.SH
2024-08-07,20.6,20.81,20.31,20.4,1109343.69,2274063.503,工业富联,601138.SH
2024-08-08,20.0,20.59,19.75,20.48,1312416.16,2654203.645,工业富联,601138.SH
2024-08-09,20.8,21.32,20.61,20.79,1726815.38,3608863.237,工业富联,601138.SH
2024-08-12,20.51,20.92,20.47,20.64,926801.6,1913431.142,工业富联,601138.SH
2024-08-13,20.85,21.05,20.45,20.78,1014065.85,2100912.052,工业富联,601138.SH
2024-08-14,21.2,21.9,21.03,21.38,2109497.56,4530984.888,工业富联,601138.SH
2024-08-15,20.74,20.9,20.3,20.66,1264309.76,2605049.267,工业富联,601138.SH
2024-08-16,21.01,21.46,20.98,21.06,1518562.91,3219246.358,工业富联,601138.SH
2024-08-19,21.0,21.14,20.73,20.78,905047.39,1891974.203,工业富联,601138.SH
2024-08-20,21.11,21.18,20.51,20.65,904179.76,1882949.855,工业富联,601138.SH
2024-08-21,20.3,21.13,20.27,20.77,937098.53,1945131.356,工业富联,601138.SH
2024-08-22,20.78,20.79,20.21,20.39,822236.37,1677662.039,工业富联,601138.SH
2024-08-23,20.2,20.56,19.99,20.46,820164.47,1664348.901,工业富联,601138.SH
2024-08-26,20.6,20.7,20.0,20.12,757462.67,1533708.332,工业富联,601138.SH
2024-08-27,20.0,20.07,19.66,19.75,730993.72,1447122.601,工业富联,601138.SH
2024-08-28,19.6,20.06,19.5,19.77,678861.38,1339117.467,工业富联,601138.SH
2024-08-29,19.0,19.33,18.51,19.22,1372798.1,2598158.621,工业富联,601138.SH
2024-08-30,19.08,20.75,19.07,20.47,1923255.52,3894024.149,工业富联,601138.SH
2024-09-02,20.37,20.37,19.45,19.45,1313612.34,2592560.075,工业富联,601138.SH
2024-09-03,19.34,19.65,19.23,19.44,822968.88,1599480.885,工业富联,601138.SH
2024-09-04,18.5,18.98,18.4,18.92,1287535.25,2407196.351,工业富联,601138.SH
2024-09-05,18.86,19.21,18.71,18.88,818264.58,1547422.597,工业富联,601138.SH
2024-09-06,18.87,18.94,18.3,18.36,918167.08,1702211.168,工业富联,601138.SH
2024-09-09,18.13,18.64,18.1,18.6,865900.07,1593335.404,工业富联,601138.SH
2024-09-10,18.6,18.99,18.36,18.82,1015619.1,1895273.408,工业富联,601138.SH
2024-09-11,18.72,19.08,18.65,18.78,693070.85,1302534.355,工业富联,601138.SH
2024-09-12,19.39,19.64,18.8,18.84,1179949.57,2261474.918,工业富联,601138.SH
2024-09-13,18.86,19.59,18.86,19.25,1596820.46,3090243.461,工业富联,601138.SH
2024-09-18,19.0,19.1,18.57,18.75,814374.93,1529559.614,工业富联,601138.SH
2024-09-19,18.87,18.97,18.45,18.85,977367.48,1832408.896,工业富联,601138.SH
2024-09-20,19.0,19.24,18.73,18.86,903688.34,1709430.548,工业富联,601138.SH
2024-09-23,18.65,19.15,18.54,18.71,770526.17,1453569.652,工业富联,601138.SH
2024-09-24,18.9,20.58,18.88,20.58,2578304.95,5130805.422,工业富联,601138.SH
2024-09-25,21.32,21.83,21.01,21.07,2454175.5,5260220.552,工业富联,601138.SH
2024-09-26,21.11,21.69,20.86,21.66,1888155.16,4012792.718,工业富联,601138.SH
2024-09-27,22.02,23.0,21.85,23.0,1406875.52,3139300.713,工业富联,601138.SH
2024-09-30,24.3,25.29,23.5,25.19,2791674.24,6863945.912,工业富联,601138.SH
2024-10-08,27.71,27.71,25.32,27.71,3065615.4,8353966.206,工业富联,601138.SH
2024-10-09,27.7,28.3,25.67,26.0,2665826.61,7197497.797,工业富联,601138.SH
2024-10-10,26.52,26.68,25.05,25.8,1845426.32,4801598.73,工业富联,601138.SH
2024-10-11,25.4,25.92,24.12,24.59,1458643.88,3645912.133,工业富联,601138.SH
2024-10-14,24.54,25.17,23.96,25.16,1413803.96,3486650.145,工业富联,601138.SH
2024-10-15,25.19,25.75,24.6,24.6,1340917.98,3377437.59,工业富联,601138.SH
2024-10-16,23.61,24.09,23.19,23.53,1350643.0,3181044.984,工业富联,601138.SH
