date,equity,returns
2025-01-06,97527.1382397065,0.0
2025-01-07,97527.1382397065,0.0
2025-01-08,97527.1382397065,0.0
2025-01-09,97527.1382397065,0.0
2025-01-10,97527.1382397065,0.0
2025-01-13,97527.1382397065,0.0
2025-01-14,97527.1382397065,0.0
2025-01-15,97527.1382397065,0.0
2025-01-16,97527.1382397065,0.0
2025-01-17,97527.1382397065,0.0
2025-01-20,97527.1382397065,0.0
2025-01-21,97527.1382397065,0.0
2025-01-22,97527.1382397065,0.0
2025-01-23,97527.1382397065,0.0
2025-01-24,97527.1382397065,0.0
2025-01-27,97527.1382397065,0.0
2025-02-05,97527.1382397065,0.0
2025-02-06,97527.1382397065,0.0
2025-02-07,97527.1382397065,0.0
2025-02-10,97527.1382397065,0.0
2025-02-11,97527.1382397065,0.0
2025-02-12,97527.1382397065,0.0
2025-02-13,97527.1382397065,0.0
2025-02-14,97527.1382397065,0.0
2025-02-17,97527.1382397065,0.0
2025-02-18,97527.1382397065,0.0
2025-02-19,97527.1382397065,0.0
2025-02-20,97527.1382397065,0.0
2025-02-21,97400.48990000962,-0.0012985958778529705
2025-02-24,96539.72090000962,-0.008837419615483011
2025-02-25,94884.39590000962,-0.0171465691486149
2025-02-26,95546.52590000961,0.006978281241288187
2025-02-27,92699.36690000961,-0.02979866586650759
2025-02-28,87817.74715606883,-0.05266076681199294
2025-03-03,87817.74715606883,0.0
2025-03-04,87817.74715606883,0.0
2025-03-05,87817.74715606883,0.0
2025-03-06,87817.74715606883,0.0
2025-03-07,87817.74715606883,0.0
2025-03-10,87817.74715606883,0.0
2025-03-11,87817.74715606883,0.0
2025-03-12,87817.74715606883,0.0
2025-03-13,87817.74715606883,0.0
2025-03-14,87817.74715606883,0.0
2025-03-17,87817.74715606883,0.0
2025-03-18,87817.74715606883,0.0
2025-03-19,87817.74715606883,0.0
2025-03-20,87817.74715606883,0.0
2025-03-21,87817.74715606883,0.0
2025-03-24,87817.74715606883,0.0
2025-03-25,87817.74715606883,0.0
2025-03-26,87817.74715606883,0.0
2025-03-27,87817.74715606883,0.0
2025-03-28,87817.74715606883,0.0
2025-03-31,87817.74715606883,0.0
2025-04-01,87817.74715606883,0.0
2025-04-02,87817.74715606883,0.0
2025-04-03,87817.74715606883,0.0
2025-04-07,87817.74715606883,0.0
2025-04-08,87817.74715606883,0.0
2025-04-09,87817.74715606883,0.0
2025-04-10,87817.74715606883,0.0
2025-04-11,87817.74715606883,0.0
2025-04-14,87817.74715606883,0.0
2025-04-15,87817.74715606883,0.0
2025-04-16,87817.74715606883,0.0
2025-04-17,87817.74715606883,0.0
2025-04-18,87817.74715606883,0.0
2025-04-21,87817.74715606883,0.0
2025-04-22,87817.74715606883,0.0
2025-04-23,87817.74715606883,0.0
2025-04-24,87817.74715606883,0.0
2025-04-25,87817.74715606883,0.0
2025-04-28,87817.74715606883,0.0
2025-04-29,87817.74715606883,0.0
2025-04-30,87817.74715606883,0.0
2025-05-06,87817.74715606883,0.0
2025-05-07,87817.74715606883,0.0
2025-05-08,87703.70761872423,-0.0012985932916489418
2025-05-09,86513.80961872425,-0.013567248549774535
2025-05-12,88543.63561872423,0.02346245078035114
2025-05-13,87983.68361872424,-0.006324023133759571
2025-05-14,88613.62961872424,0.007159804796646796
2025-05-15,86233.83361872424,-0.026855868676630146
2025-05-16,86863.77961872425,0.0073050909783887175
2025-05-19,86513.80961872425,-0.004028952015859066
2025-05-20,86863.77961872425,0.004045250134543377
2025-05-21,86443.81561872426,-0.004834742419030813
2025-05-22,86163.83961872425,-0.003238820475427562
2025-05-23,84583.89046454626,-0.01833656857875965
2025-05-26,84583.89046454626,0.0
2025-05-27,84583.89046454626,0.0
2025-05-28,84583.89046454626,0.0
2025-05-29,84583.89046454626,0.0
2025-05-30,84583.89046454626,0.0
2025-06-03,84583.89046454626,0.0
2025-06-04,84583.89046454626,0.0
2025-06-05,84474.04985856226,-0.0012985995959838847
2025-06-06,85060.66985856225,0.006944381155895796
2025-06-09,86559.80985856226,0.01762436155855296
2025-06-10,85321.38985856225,-0.01430710166789384
2025-06-11,85191.02985856225,-0.001527870094663264
2025-06-12,86950.88985856227,0.02065780872612777
2025-06-13,86168.72985856226,-0.008995422603176317
2025-06-16,88189.30985856225,0.023449109709712257
2025-06-17,87602.68985856225,-0.006651826632284696
2025-06-18,89427.72985856226,0.020833150248543708
2025-06-19,88841.10985856225,-0.006559710292632914
2025-06-20,87472.32985856227,-0.015407056509977424
2025-06-23,87211.60985856227,-0.0029805996984597627
2025-06-24,88450.02985856225,0.014200173600836141
2025-06-25,89753.62985856226,0.014738265233879
2025-06-26,90470.60985856225,0.00798831201735073
2025-06-27,92751.90985856226,0.025215923752105684
2025-06-30,94772.48985856226,0.021784780529923164
2025-07-01,94511.76985856226,-0.0027510092896060323
2025-07-02,92295.64985856225,-0.02344808486092742
2025-07-03,94772.48985856226,0.026835934345720736
2025-07-04,93468.88985856225,-0.013755046448030273
2025-07-07,92556.36985856225,-0.009762820563942065
2025-07-08,96858.24985856225,0.046478486640885164
2025-07-09,96988.60985856225,0.00134588432260907
2025-07-10,97053.78985856226,0.0006720376763318381
2025-07-11,96532.34985856226,-0.005372690760040433
2025-07-14,96662.70985856226,0.0013504281227070258
2025-07-15,102594.08985856226,0.06136161513244209
2025-07-16,102268.18985856225,-0.003176596239113816
2025-07-17,106244.16985856225,0.03887797374236124
2025-07-18,106048.62985856226,-0.00184047746111915
2025-07-21,106439.70985856226,0.003687742128508198
2025-07-22,105918.26985856226,-0.004898923537962396
2025-07-23,105657.54985856226,-0.002461520570041009
2025-07-24,106244.16985856225,0.005552087861068866
2025-07-25,106309.34985856226,0.0006134924870397906
2025-07-28,108460.28985856225,0.0202328393773612
2025-07-29,113022.88985856225,0.042067009095678065
2025-07-30,113413.96985856225,0.003460184043156289
2025-07-31,114065.76985856226,0.005747087425057584
2025-08-01,112305.90985856226,-0.015428467297263437
2025-08-04,113022.88985856225,0.006384169817091223
2025-08-05,115043.46985856225,0.017877617556307124
2025-08-06,115239.00985856226,0.0016997053395590989
2025-08-07,114847.92985856226,-0.0033936424868626913
2025-08-08,114978.28985856226,0.0011350661710711751
2025-08-11,117389.94985856225,0.020974916246942144
2025-08-12,121300.74985856225,0.03331460661421137
2025-08-13,129122.34985856226,0.06448105233578572
2025-08-14,125798.16985856225,-0.02574441995240362
2025-08-15,127036.58985856226,0.009844499338840906
2025-08-18,132446.52985856228,0.042585683432019295
2025-08-19,137791.28985856223,0.04035409614512009
2025-08-20,138182.36985856225,0.002838205523741255
2025-08-21,136748.40985856223,-0.010377300674954126
2025-08-22,142093.1698585623,0.03908462266967572
2025-08-25,151674.62985856226,0.06743082731940753
2025-08-26,148480.80985856225,-0.021057048255059274
2025-08-27,152326.42985856225,0.02589977791516085
2025-08-28,166535.6698585623,0.09328151400379814
2025-08-29,166405.30985856225,-0.0007827752463527293
2025-09-01,176247.48985856224,0.05914582899046583
2025-09-02,166079.40985856229,-0.057692055689189115
2025-09-03,169468.76985856227,0.020408068663577694
2025-09-04,153630.02985856228,-0.0934611138867587
2025-09-05,164124.00985856226,0.06830682783607567
2025-09-08,156041.68985856225,-0.049245201887067824
2025-09-09,152913.04985856224,-0.020050026392535503
2025-09-10,159822.12985856226,0.04518306322704713
2025-09-11,175791.22985856223,0.09991795262728731
2025-09-12,170967.90985856229,-0.027437773794976472
2025-09-15,167969.62985856226,-0.017537092209177985
2025-09-16,169208.04985856224,0.0073728804489405775
2025-09-17,169794.66985856224,0.003466856337451585
2025-09-18,173053.66985856224,0.019193770939421873
2025-09-19,174748.3498585623,0.009792800126025236
2025-09-22,176768.92985856225,0.011562798742508207
2025-09-23,178202.88985856227,0.00811205906573842
2025-09-24,177029.64985856228,-0.00658373161586312
2025-09-25,181135.98985856224,0.023195775415478348
2025-09-26,175660.86985856225,-0.0302265717833059
2025-09-29,178072.52985856228,0.013729067845000609
2025-09-30,174422.44985856226,-0.02049771518885679
2025-10-09,175986.76985856227,0.008968570280193378
2025-10-10,172336.68985856225,-0.020740650009847483
2025-10-13,169183.41701340827,-0.018297164972484348
2025-10-14,169183.41701340827,0.0
2025-10-15,169183.41701340827,0.0
2025-10-16,169183.41701340827,0.0
2025-10-17,169183.41701340827,0.0
2025-10-20,169183.41701340827,0.0
2025-10-21,169183.41701340827,0.0
2025-10-22,169183.41701340827,0.0
2025-10-23,169183.41701340827,0.0
2025-10-24,169183.41701340827,0.0
2025-10-27,168963.71476388662,-0.0012986039258460202
2025-10-28,169137.7237638866,0.0010298601699374466
2025-10-29,172327.8887638866,0.018861345233978755
2025-10-30,166411.58276388663,-0.03433168039391554
2025-10-31,157653.12976388662,-0.05263127033907822
2025-11-03,158871.19276388662,0.00772622149540747
2025-11-04,156899.0907638866,-0.01241321328109457
2025-11-05,156145.05176388661,-0.004805885084029682
2025-11-06,160205.2617638866,0.02600280927339016
2025-11-07,158291.16276388662,-0.011947791095782034
2025-11-10,156725.0817638866,-0.009893672979937818
2025-11-11,151852.8297638866,-0.031087889348434206
2025-11-12,153418.9107638866,0.01031314992572141
2025-11-13,152316.8537638866,-0.007183319152200718
2025-11-14,147195.04166967352,-0.03362603656554419
2025-11-17,147195.04166967352,0.0
2025-11-18,147195.04166967352,0.0
2025-11-19,147195.04166967352,0.0
2025-11-20,147195.04166967352,0.0
2025-11-21,147195.04166967352,0.0
2025-11-24,147195.04166967352,0.0
2025-11-25,147195.04166967352,0.0
2025-11-26,147195.04166967352,0.0
2025-11-27,147195.04166967352,0.0
2025-11-28,147195.04166967352,0.0
2025-12-01,147195.04166967352,0.0
2025-12-02,147195.04166967352,0.0
2025-12-03,147195.04166967352,0.0
2025-12-04,147195.04166967352,0.0
2025-12-05,147195.04166967352,0.0
2025-12-08,147003.89374159032,-0.001298603036589796
2025-12-09,151552.43774159034,0.030941656606699564
