date,equity,returns
2023-07-03,100000.0,0.0
2023-07-04,100000.0,0.0
2023-07-05,100000.0,0.0
2023-07-06,100000.0,0.0
2023-07-07,100000.0,0.0
2023-07-10,100000.0,0.0
2023-07-11,100000.0,0.0
2023-07-12,100000.0,0.0
2023-07-13,100000.0,0.0
2023-07-14,100000.0,0.0
2023-07-17,100000.0,0.0
2023-07-18,100000.0,0.0
2023-07-19,100000.0,0.0
2023-07-20,100000.0,0.0
2023-07-21,99870.16579917402,-0.0012983420082597341
2023-07-24,101789.33579917402,0.019216649783672102
2023-07-25,102052.23579917403,0.0025827852980462307
2023-07-26,97377.36672817002,-0.04580859041837715
2023-07-27,97377.36672817002,0.0
2023-07-28,97377.36672817002,0.0
2023-07-31,97377.36672817002,0.0
2023-08-01,97377.36672817002,0.0
2023-08-02,97377.36672817002,0.0
2023-08-03,97377.36672817002,0.0
2023-08-04,97377.36672817002,0.0
2023-08-07,97377.36672817002,0.0
2023-08-08,97377.36672817002,0.0
2023-08-09,97377.36672817002,0.0
2023-08-10,97377.36672817002,0.0
2023-08-11,97377.36672817002,0.0
2023-08-14,97377.36672817002,0.0
2023-08-15,97377.36672817002,0.0
2023-08-16,97377.36672817002,0.0
2023-08-17,97377.36672817002,0.0
2023-08-18,97377.36672817002,0.0
2023-08-21,97377.36672817002,0.0
2023-08-22,97377.36672817002,0.0
2023-08-23,97377.36672817002,0.0
2023-08-24,97377.36672817002,0.0
2023-08-25,97377.36672817002,0.0
2023-08-28,97377.36672817002,0.0
2023-08-29,97377.36672817002,0.0
2023-08-30,97377.36672817002,0.0
2023-08-31,97377.36672817002,0.0
2023-09-01,97250.93213568804,-0.0012983981466136996
2023-09-04,98363.19213568803,0.011437011199523894
2023-09-05,103368.36213568805,0.05088458285387465
2023-09-06,106646.60213568804,0.03171415249568099
2023-09-07,106851.49213568804,0.001921205138250004
2023-09-08,97543.63213568804,-0.0871102481955065
2023-09-11,97660.71213568804,0.0012002833751068032
2023-09-12,95611.81213568803,-0.02097977738635881
2023-09-13,99592.53213568804,0.04163418631110938
2023-09-14,98275.38213568804,-0.013225389210964944
2023-09-15,102343.91213568804,0.04139927936767118
2023-09-18,87390.31394309703,-0.14611126231685823
2023-09-19,87390.31394309703,0.0
2023-09-20,87390.31394309703,0.0
2023-09-21,87390.31394309703,0.0
2023-09-22,87390.31394309703,0.0
2023-09-25,87390.31394309703,0.0
2023-09-26,87390.31394309703,0.0
2023-09-27,87390.31394309703,0.0
2023-09-28,87390.31394309703,0.0
2023-10-09,87390.31394309703,0.0
2023-10-10,87390.31394309703,0.0
2023-10-11,87276.85691674706,-0.0012982791940060467
2023-10-12,87276.85691674706,0.0
2023-10-13,86295.85691674704,-0.011240093131857254
2023-10-16,81908.60691674704,-0.0508396365335656
2023-10-17,82589.85691674704,0.008317196759217715
2023-10-18,78420.60691674704,-0.05048138059135665
2023-10-19,77774.42104772205,-0.008240000867514308
2023-10-20,77774.42104772205,0.0
2023-10-23,77774.42104772205,0.0
2023-10-24,77774.42104772205,0.0
2023-10-25,77774.42104772205,0.0
2023-10-26,77774.42104772205,0.0
2023-10-27,77774.42104772205,0.0
2023-10-30,77774.42104772205,0.0
2023-10-31,77774.42104772205,0.0
2023-11-01,77774.42104772205,0.0
2023-11-02,77774.42104772205,0.0
2023-11-03,77774.42104772205,0.0
2023-11-06,77673.42803401905,-0.0012985376469859533
2023-11-07,84711.63803401905,0.09061284120120772
2023-11-08,84189.36803401905,-0.006165268576087124
2023-11-09,80458.86803401905,-0.044310820797378914
2023-11-10,83393.52803401905,0.0364740403600905
2023-11-13,83816.31803401906,0.005069817885958061
2023-11-14,90033.81803401906,0.07418006595656546
2023-11-15,99484.41803401905,0.10496722460919194
2023-11-16,99534.15803401906,0.0004999777953467177
