date,open,high,low,close,volume,amount,ma_short,ma_long,signal,position,buy_signal,sell_signal,name,ticker
2023-08-02,33.03,33.77,32.92,33.35,415192.39,1386553.978,32.42,32.879333333333335,-1,0,,,立讯精密,002475.SZ
2023-08-03,33.05,34.89,33.05,33.83,740959.59,2526765.257,32.914,32.84,1,1,33.83,,立讯精密,002475.SZ
2023-08-04,33.81,34.48,33.58,33.74,383774.06,1299698.434,33.298,32.81133333333334,1,1,,,立讯精密,002475.SZ
2023-08-07,33.37,34.38,32.93,34.13,498211.42,1687684.145,33.660000000000004,32.816,1,1,,,立讯精密,002475.SZ
2023-08-08,34.07,35.58,34.06,34.82,757845.22,2642767.649,33.974000000000004,32.848,1,1,,,立讯精密,002475.SZ
2023-08-09,34.6,34.72,33.8,34.18,374495.32,1280822.663,34.14,32.88933333333333,1,1,,,立讯精密,002475.SZ
2023-08-10,34.03,34.37,33.73,33.99,345246.4,1171896.1,34.172000000000004,32.99733333333334,1,1,,,立讯精密,002475.SZ
2023-08-11,34.25,34.3,33.0,33.1,493597.86,1652252.575,34.044,33.07,1,1,,,立讯精密,002475.SZ
2023-08-14,32.67,33.0,31.9,32.55,701655.77,2270142.22,33.727999999999994,33.10466666666667,1,1,,,立讯精密,002475.SZ
2023-08-15,33.0,33.35,32.1,32.5,422185.08,1377674.103,33.263999999999996,33.134,1,1,,,立讯精密,002475.SZ
2023-08-16,32.32,32.48,31.71,31.84,433186.74,1382530.716,32.796,33.11866666666666,-1,0,,31.84,立讯精密,002475.SZ
2023-08-17,31.69,31.97,31.25,31.86,433661.5,1371932.96,32.37,33.152,-1,0,,,立讯精密,002475.SZ
2023-08-18,31.84,31.88,31.0,31.01,436750.57,1370024.265,31.951999999999998,33.098,-1,0,,,立讯精密,002475.SZ
2023-08-21,31.02,31.15,30.31,30.33,415481.52,1271154.508,31.508,32.965333333333334,-1,0,,,立讯精密,002475.SZ
2023-08-22,30.6,32.1,30.22,31.71,581936.94,1812296.292,31.35,32.86266666666667,-1,0,,,立讯精密,002475.SZ
2023-08-23,31.55,31.7,31.0,31.14,397445.39,1244168.012,31.21,32.715333333333334,-1,0,,,立讯精密,002475.SZ
2023-08-24,31.46,32.06,31.21,31.45,526265.14,1668216.277,31.127999999999997,32.556666666666665,-1,0,,,立讯精密,002475.SZ
2023-08-25,31.11,31.45,30.63,31.0,319078.35,989199.899,31.125999999999998,32.373999999999995,-1,0,,,立讯精密,002475.SZ
2023-08-28,33.59,33.59,31.78,32.06,628660.13,2033021.852,31.472,32.236,-1,0,,,立讯精密,002475.SZ
2023-08-29,31.83,32.98,31.66,32.39,767478.38,2486578.805,31.608000000000004,32.074,-1,0,,,立讯精密,002475.SZ
2023-08-30,32.7,33.6,32.7,32.9,612803.04,2031951.229,31.96,31.988666666666667,-1,0,,,立讯精密,002475.SZ
2023-08-31,32.9,33.1,32.5,33.0,396282.9,1301641.366,32.27,31.922666666666665,1,1,33.0,,立讯精密,002475.SZ
2023-09-01,33.13,33.24,32.5,32.7,252199.91,828312.34,32.61,31.896,1,1,,,立讯精密,002475.SZ
2023-09-04,32.88,33.32,32.7,33.13,388970.09,1284768.35,32.824,31.934666666666665,1,1,,,立讯精密,002475.SZ
2023-09-05,33.04,33.1,31.12,31.32,915975.22,2901934.089,32.61,31.856,1,1,,,立讯精密,002475.SZ
2023-09-06,31.27,31.38,30.71,31.24,397710.86,1237450.81,32.278,31.816,1,1,,,立讯精密,002475.SZ
2023-09-07,30.7,30.7,28.8,29.94,1259718.13,3740235.683,31.665999999999997,31.688000000000002,-1,0,,29.94,立讯精密,002475.SZ
2023-09-08,29.5,29.8,28.89,29.35,651885.0,1902536.216,30.996000000000002,31.577333333333335,-1,0,,,立讯精密,002475.SZ
2023-09-11,29.17,30.1,28.5,29.85,771184.43,2276264.135,30.339999999999996,31.545333333333335,-1,0,,,立讯精密,002475.SZ
2023-09-12,29.78,30.35,29.57,30.25,503205.4,1512891.233,30.125999999999998,31.448,-1,0,,,立讯精密,002475.SZ
2023-09-13,29.6,29.91,28.86,29.0,689961.63,2015768.247,29.677999999999997,31.305333333333337,-1,0,,,立讯精密,002475.SZ
2023-09-14,29.29,29.36,28.68,28.69,494210.78,1429823.582,29.428000000000004,31.121333333333336,-1,0,,,立讯精密,002475.SZ
2023-09-15,28.7,28.95,28.22,28.5,526787.35,1500284.75,29.258000000000003,30.95466666666667,-1,0,,,立讯精密,002475.SZ
2023-09-18,28.31,29.81,28.25,29.25,620477.78,1820066.005,29.137999999999998,30.767333333333333,-1,0,,,立讯精密,002475.SZ
2023-09-19,29.25,29.55,29.02,29.25,319312.03,933816.178,28.938,30.558,-1,0,,,立讯精密,002475.SZ
2023-09-20,29.24,29.51,29.1,29.21,239727.55,703008.14,28.98,30.312,-1,0,,,立讯精密,002475.SZ
2023-09-21,29.01,29.29,28.81,28.9,266297.85,771662.33,29.022000000000002,30.038666666666668,-1,0,,,立讯精密,002475.SZ
2023-09-22,29.03,30.2,28.66,30.15,619655.17,1846289.253,29.351999999999997,29.86866666666667,-1,0,,,立讯精密,002475.SZ
2023-09-25,30.15,30.5,29.85,29.92,309744.84,932896.819,29.486,29.654666666666667,-1,0,,,立讯精密,002475.SZ
2023-09-26,29.93,30.18,29.6,29.69,282696.72,842595.285,29.574,29.546,1,1,29.69,,立讯精密,002475.SZ
2023-09-27,29.51,30.15,29.5,29.93,300319.13,898080.729,29.718,29.45866666666667,1,1,,,立讯精密,002475.SZ
2023-09-28,30.14,30.25,29.64,29.82,291611.02,869976.883,29.901999999999997,29.45066666666667,1,1,,,立讯精密,002475.SZ
2023-10-09,29.78,31.58,29.3,31.21,650723.03,1992239.149,30.113999999999997,29.574666666666666,1,1,,,立讯精密,002475.SZ
2023-10-10,31.21,31.5,30.88,30.96,382172.29,1188594.522,30.322000000000003,29.648666666666667,1,1,,,立讯精密,002475.SZ
2023-10-11,31.0,31.9,31.0,31.82,556298.43,1759988.779,30.748,29.753333333333334,1,1,,,立讯精密,002475.SZ
2023-10-12,32.2,32.3,31.85,32.1,361500.69,1158660.263,31.182,29.959999999999997,1,1,,,立讯精密,002475.SZ
2023-10-13,32.1,32.68,31.66,31.95,387539.15,1243743.785,31.607999999999997,30.17733333333333,1,1,,,立讯精密,002475.SZ
2023-10-16,31.97,32.03,31.19,31.82,381568.31,1211127.382,31.73,30.398666666666667,1,1,,,立讯精密,002475.SZ
2023-10-17,31.79,31.93,31.4,31.65,368705.64,1165668.022,31.868000000000002,30.558666666666667,1,1,,,立讯精密,002475.SZ
2023-10-18,31.92,32.0,31.1,31.7,284799.27,900465.024,31.844,30.721999999999998,1,1,,,立讯精密,002475.SZ
2023-10-19,31.44,31.81,30.93,31.01,423081.54,1323251.547,31.625999999999998,30.842,1,1,,,立讯精密,002475.SZ
